Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNonProxyHosts) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setType; io.vertx.core.net.ProxyOptions.setPort
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testTLSHostnameCertCheckCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setPort; io.vertx.core.net.NetServerOptions.setKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testTLSHostnameCertCheckCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.listen; io.vertx.core.net.NetServer.connectHandler
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testTLSHostnameCertCheckIncorrect) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setPort; io.vertx.core.net.NetServerOptions.setKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testTLSHostnameCertCheckIncorrect) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.listen; io.vertx.core.net.NetServer.connectHandler
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testUpgradeToSSLIncorrectClientOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setPort; io.vertx.core.net.NetServerOptions.setKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testUpgradeToSSLIncorrectClientOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.listen; io.vertx.core.net.NetServer.connectHandler
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testClientLocalAddress) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.SocketAddress.host; io.vertx.core.net.NetSocket.remoteAddress
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSelfSignedCertificate) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setTrustOptions; io.vertx.core.net.NetServerOptions.setKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSelfSignedCertificate) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setTrustOptions; io.vertx.core.net.NetClientOptions.setKeyCertOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSelfSignedCertificate) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setTrustAll; io.vertx.core.net.NetClientOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetServerInternalTLS) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setPort; io.vertx.core.net.NetServerOptions.setHost; io.vertx.core.net.NetServerOptions.setSsl; io.vertx.core.net.NetServerOptions.setKeyStoreOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetServerInternalTLS) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setSsl; io.vertx.core.http.HttpClientOptions.setTrustStoreOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternal) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setHost; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternalTLS) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setTrustStoreOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternalTLS) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setHost; io.vertx.core.http.HttpServerOptions.setKeyStoreOptions; io.vertx.core.http.HttpServerOptions.setSsl; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternalTLSWithSuppliedSSLContext) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setSslEngineOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternalTLSWithSuppliedSSLContext) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setHost; io.vertx.core.http.HttpServerOptions.setKeyStoreOptions; io.vertx.core.http.HttpServerOptions.setSsl; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetClientInternal_) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testNetSocketInternalRemoveVertxHandler) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setRegisterWriteHandler; io.vertx.core.net.NetClientOptions.setConnectTimeout
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testCloseCompletionHandlerNotCalledWhenActualServerFailed) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setPemKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testIdleTimeoutSendChunkedFile) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setIdleTimeoutUnit; io.vertx.core.net.NetServerOptions.setIdleTimeout
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testIdleTimeoutSendChunkedFile) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setIdleTimeout; io.vertx.core.net.NetClientOptions.setIdleTimeoutUnit
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSslHandshakeTimeoutHappened) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setSslHandshakeTimeout; io.vertx.core.net.NetServerOptions.setSsl; io.vertx.core.net.NetServerOptions.setKeyStoreOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSslHandshakeTimeoutHappened) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setTrustAll; io.vertx.core.net.NetClientOptions.setSslHandshakeTimeout; io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setSslHandshakeTimeoutUnit
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSslHandshakeTimeoutNotHappened) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setSsl; io.vertx.core.net.NetServerOptions.setKeyStoreOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSslHandshakeTimeoutNotHappened) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setTrustAll; io.vertx.core.net.NetClientOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testSslHandshakeTimeoutHappenedWhenUpgradeSsl) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setTrustAll; io.vertx.core.net.NetClientOptions.setSslHandshakeTimeout; io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setSslHandshakeTimeoutUnit
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testHAProxyProtocolIdleTimeout) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setUseProxyProtocol; io.vertx.core.net.NetServerOptions.setProxyProtocolTimeout
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testHAProxyProtocolIdleTimeoutNotHappened) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setUseProxyProtocol; io.vertx.core.net.NetServerOptions.setProxyProtocolTimeout; io.vertx.core.net.NetServerOptions.setProxyProtocolTimeoutUnit
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testHAProxyProtocolConnectSSL) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServerOptions.setKeyCertOptions; io.vertx.core.net.NetServerOptions.setSsl
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testHAProxyProtocolConnectSSL) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.NetClientOptions.setHostnameVerificationAlgorithm; io.vertx.core.net.NetClientOptions.setTrustOptions
vert.x,io.vertx.core.net,NetTest,Law of Demeter violation,The tool detected the smell in this method (testInvalidPort) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.connectHandler; io.vertx.core.net.NetServer.listen
vert.x,io.vertx.core.net,ProxyErrorTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.ProxyOptions; io.vertx.core.http.HttpClientOptions
vert.x,io.vertx.core.net,ProxyErrorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
vert.x,io.vertx.core.net,ProxyErrorTest,Law of Demeter violation,The tool detected the smell in this method (getOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getAddressResolverOptions; io.vertx.core.dns.AddressResolverOptions.addServer
vert.x,io.vertx.core.net,ProxyErrorTest,Law of Demeter violation,The tool detected the smell in this method (getOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getAddressResolverOptions; io.vertx.core.dns.AddressResolverOptions.setOptResourceEnabled
vert.x,io.vertx.core.net,ProxyErrorTest,Law of Demeter violation,The tool detected the smell in this method (proxyTest) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setProxyOptions; io.vertx.core.http.HttpClientOptions.setSsl
vert.x,io.vertx.core.net,ProxyErrorTest,Law of Demeter violation,The tool detected the smell in this method (proxyTest) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setHost; io.vertx.core.net.ProxyOptions.setType; io.vertx.core.net.ProxyOptions.setPort
vert.x,io.vertx.core.net,ProxyOptionsTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.ProxyOptions; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.net,SocketAddressTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.SocketAddress
vert.x,io.vertx.core.net,SSLEngineTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.OpenSSLEngineOptions; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.net,SSLHelperTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.OpenSSLEngineOptions; io.vertx.core.net.impl.SSLHelper; io.vertx.core.http.HttpServerOptions
vert.x,io.vertx.core.net,SSLHelperTest,Law of Demeter violation,The tool detected the smell in this method (testUseOpenSSLCiphersWhenNotSpecified) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setPemKeyCertOptions; io.vertx.core.http.HttpClientOptions.setOpenSslEngineOptions
vert.x,io.vertx.core.net,SSLHelperTest,Law of Demeter violation,The tool detected the smell in this method (testTLSVersions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setKeyCertOptions; io.vertx.core.http.HttpServerOptions.setSsl
vert.x,docoverride.eventbus,Examples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.eventbus.DeliveryOptions
vert.x,docoverride.json,Examples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.json.JsonArray; io.vertx.core.json.JsonObject
vert.x,examples,BufferExamples,Law of Demeter violation,The tool detected the smell in this method (example6) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.appendInt; io.vertx.core.buffer.Buffer.appendString
vert.x,examples,CompletionStageInteropExamples,Law of Demeter violation,The tool detected the smell in this method (toCS) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createDnsClient; io.vertx.core.dns.DnsClient.lookup
vert.x,examples,ConfigurableVerticleExamples,Law of Demeter violation,The tool detected the smell in this method (start) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.AbstractVerticle.config; io.vertx.core.json.JsonObject.getString
vert.x,examples,CoreExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.VertxOptions; io.vertx.core.DeploymentOptions; io.vertx.core.Vertx; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.json.JsonObject
vert.x,examples,CoreExamples,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (example3) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.putHeader
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (example6) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (exampleFutureAll1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.all; io.vertx.core.CompositeFuture.onComplete
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (exampleFutureAny1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.CompositeFuture.onComplete; io.vertx.core.Future.any
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (exampleFutureJoin1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.join; io.vertx.core.CompositeFuture.onComplete
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (runInContext) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.getOrCreateContext; io.vertx.core.Context.runOnContext
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (configureLinuxOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setReusePort; io.vertx.core.http.HttpServerOptions.setTcpCork; io.vertx.core.http.HttpServerOptions.setTcpQuickAck; io.vertx.core.http.HttpServerOptions.setTcpFastOpen
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (tcpServerWithDomainSockets) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.connectHandler; io.vertx.core.Vertx.createNetServer
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (httpServerWithDomainSockets) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServer.listen
vert.x,examples,CoreExamples,Law of Demeter violation,The tool detected the smell in this method (httpClientWithDomainSockets) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.RequestOptions.setServer; io.vertx.core.http.RequestOptions.setHost; io.vertx.core.http.RequestOptions.setURI; io.vertx.core.http.RequestOptions.setPort
vert.x,examples,DatagramExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.datagram.DatagramSocket
vert.x,examples,DatagramExamples,Law of Demeter violation,The tool detected the smell in this method (example3) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.datagram.DatagramSocket.listen; io.vertx.core.datagram.DatagramSocket.handler
vert.x,examples,DatagramExamples,Law of Demeter violation,The tool detected the smell in this method (example5) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.datagram.DatagramSocket.listen; io.vertx.core.datagram.DatagramSocket.handler
vert.x,examples,DatagramExamples,Law of Demeter violation,The tool detected the smell in this method (example6) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.datagram.DatagramSocket.listen; io.vertx.core.datagram.DatagramSocket.handler
vert.x,examples,DNSExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.dns.DnsClientOptions; io.vertx.core.dns.DnsClient
vert.x,examples,DNSExamples,Law of Demeter violation,The tool detected the smell in this method (example1_) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.dns.DnsClientOptions.setHost; io.vertx.core.dns.DnsClientOptions.setPort; io.vertx.core.dns.DnsClientOptions.setQueryTimeout
vert.x,examples,EventBusExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.eventbus.EventBusOptions; io.vertx.core.VertxOptions; io.vertx.core.net.JksOptions
vert.x,examples,EventBusExamples,Law of Demeter violation,The tool detected the smell in this method (example9) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.eventbus.Message.body; io.vertx.core.AsyncResult.result
vert.x,examples,EventBusExamples,Law of Demeter violation,The tool detected the smell in this method (example13) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.eventbus.EventBusOptions.setTrustStoreOptions; io.vertx.core.eventbus.EventBusOptions.setKeyStoreOptions; io.vertx.core.eventbus.EventBusOptions.setClientAuth; io.vertx.core.eventbus.EventBusOptions.setSsl
vert.x,examples,EventBusExamples,Law of Demeter violation,The tool detected the smell in this method (example13) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.JksOptions.setPassword; io.vertx.core.net.JksOptions.setPath
vert.x,examples,EventBusExamples,Law of Demeter violation,The tool detected the smell in this method (example13) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.JksOptions.setPassword; io.vertx.core.net.JksOptions.setPath
vert.x,examples,EventBusExamples,Law of Demeter violation,The tool detected the smell in this method (example14) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.eventbus.EventBusOptions.setClusterPublicHost; io.vertx.core.eventbus.EventBusOptions.setClusterPublicPort
vert.x,examples,FileSystemExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.file.AsyncFile
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncAPIExamples) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.readFile; io.vertx.core.Vertx.fileSystem
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncAPIExamples) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.copy; io.vertx.core.Vertx.fileSystem
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncAPIExamples) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.writeFile; io.vertx.core.Vertx.fileSystem
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncAPIExamples) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.fileSystem; io.vertx.core.file.FileSystem.exists
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncAPIExamples) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.fileSystem; io.vertx.core.file.FileSystem.delete
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncFileWrite) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.open; io.vertx.core.Vertx.fileSystem
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncFileRead) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.open; io.vertx.core.Vertx.fileSystem
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncFilePipe) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.fileSystem; io.vertx.core.file.FileSystem.openBlocking
vert.x,examples,FileSystemExamples,Law of Demeter violation,The tool detected the smell in this method (asyncFilePipe) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.FileSystem.open; io.vertx.core.Vertx.fileSystem
vert.x,examples,HTTP2Examples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.JksOptions; io.vertx.core.http.HttpClientOptions; io.vertx.core.http.HttpServerOptions
vert.x,examples,HTTP2Examples,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example0) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setKeyStoreOptions; io.vertx.core.http.HttpServerOptions.setSsl; io.vertx.core.http.HttpServerOptions.setUseAlpn
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.toString; io.vertx.core.http.HttpFrame.payload
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example3) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.reset
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example4) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.reset
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example5) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.exceptionHandler
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example6) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.putHeader
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example7) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setProtocolVersion; io.vertx.core.http.HttpClientOptions.setUseAlpn; io.vertx.core.http.HttpClientOptions.setSsl; io.vertx.core.http.HttpClientOptions.setTrustAll
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (example15) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.toString; io.vertx.core.http.HttpFrame.payload
vert.x,examples,HTTP2Examples,Law of Demeter violation,The tool detected the smell in this method (useMaxStreams) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setHttp2MaxPoolSize; io.vertx.core.http.HttpClientOptions.setHttp2MultiplexingLimit
vert.x,examples,HTTPExamples,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.net.ProxyOptions; io.vertx.core.http.WebSocketConnectOptions; io.vertx.core.http.HttpClientOptions; io.vertx.core.http.HttpClient; io.vertx.core.http.HttpServerOptions
vert.x,examples,HTTPExamples,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example7_1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example7_1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (exampleHandlingCookies) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.addCookie
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.sendFile
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26b) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26b) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.sendFile
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26c) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example26c) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.sendFile
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example27) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example27) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (sendHttpServerResponse) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (sendHttpServerResponse) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
